DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,IT,2018,29240,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,IT,2019,29623,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,IT,2020,28273,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,IT,2021,29951,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LT,1998,3710,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LT,2000,3734,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LT,2001,4041,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LT,2002,4323,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LT,2003,4716,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LT,2004,5216,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LT,2005,5899,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LT,2006,7142,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LT,2007,8048,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LT,2008,9077,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LT,2009,8238,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LT,2010,8368,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LT,2011,8935,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LT,2012,9359,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LT,2013,9811,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LT,2014,10225,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LT,2015,10786,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LT,2016,11453,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LT,2017,12548,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LT,2018,13501,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LT,2019,18362,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LT,2020,19497,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LT,2021,21741,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,1995,32555,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,1996,33640,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,1997,34952,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,1998,35418,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,1999,37517,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,2000,40009,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,2001,40916,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,2002,42703,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,2003,43691,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,2004,45777,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,2005,47703,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,2006,49544,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,2007,51991,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,2008,53321,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,2009,53607,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,2010,54797,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,2011,56881,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,2012,57793,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,2013,59332,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,2014,60639,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,2015,61396,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,2016,62037,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,2017,64316,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,2018,65570,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,2019,66890,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,2020,67890,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LU,2021,72247,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LV,1998,2543,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LV,1999,2732,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LV,2000,2977,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LV,2001,3184,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LV,2002,3310,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LV,2003,3748,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LV,2004,4350,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LV,2005,5559,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LV,2006,6771,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LV,2007,9210,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LV,2008,10834,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LV,2009,9460,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LV,2010,8950,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LV,2011,9152,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LV,2012,9834,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LV,2013,10298,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LV,2014,11207,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LV,2015,12059,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LV,2016,12981,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LV,2017,13899,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LV,2018,14883,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LV,2019,16024,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LV,2020,16815,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,LV,2021,18707,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,MT,2000,12977,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,MT,2001,13638,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,MT,2002,14268,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,MT,2003,15313,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,MT,2004,15499,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,MT,2005,15917,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,MT,2006,16717,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,MT,2007,17402,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,MT,2008,18136,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,MT,2009,18610,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,MT,2010,19277,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,MT,2011,20131,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,MT,2012,20741,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,MT,2013,21316,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,MT,2014,21764,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,MT,2015,23013,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,MT,2016,24074,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,MT,2017,24576,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,MT,2018,25494,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,MT,2019,26532,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,MT,2020,26078,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,MT,2021,27334,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PL,2001,27722,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PL,2002,28550,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PL,2003,28967,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PL,2004,29654,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PL,2005,30175,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PL,2006,30844,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PL,2007,32647,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PL,2008,35816,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PL,2009,36822,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PL,2010,40559,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PL,2011,42804,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PL,2012,43697,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PL,2013,44364,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PL,2014,45364,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PL,2015,46426,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PL,2016,48631,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PL,2017,51449,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PL,2018,55702,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PL,2019,60368,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PL,2020,63654,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PL,2021,65880,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,1995,9494,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,1996,10110,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,1997,10703,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,1998,11295,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,1999,11986,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,2000,12626,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,2001,13129,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,2002,13567,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,2003,14083,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,2004,14401,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,2005,14873,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,2006,15100,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,2007,15729,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,2008,16099,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,2009,16519,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,2010,16750,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,2011,16654,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,2012,16232,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,2013,16625,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,2014,16369,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,2015,16500,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,2016,16692,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,2017,17050,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,2018,17509,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,2019,18383,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,2020,18628,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,PT,2021,19301,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,RO,1997,964,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,RO,1998,1834,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,RO,1999,2430,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,RO,2000,4270,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,RO,2001,6921,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,RO,2002,8104,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,RO,2003,10308,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,RO,2004,12158,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,RO,2005,15302,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,RO,2006,17217,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,RO,2007,17986,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,RO,2008,25277,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,RO,2009,24122,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,RO,2010,25610,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,RO,2011,26336,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,RO,2012,27173,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,RO,2013,28288,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,RO,2014,30272,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,RO,2015,31344,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,RO,2016,35993,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,RO,2017,41055,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,RO,2018,52760,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,RO,2019,59017,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,RO,2020,61352,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,RO,2021,63981,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,1995,210409,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,1996,222871,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,1997,234236,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,1998,241659,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,1999,250884,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2000,259930,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2001,266958,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2002,274914,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2003,283031,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2004,294356,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2005,304972,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2006,316246,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2007,329803,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2008,346119,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2009,355210,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2010,363539,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2011,374216,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2012,383744,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2013,390416,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2014,399265,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2015,409216,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2016,418446,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2017,428046,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2018,439828,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2019,454609,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2020,462208,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2021,476218,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,1996,7700,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,1997,8840,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,1998,9573,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,1999,10350,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2000,11319,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2001,12700,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2002,13728,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2003,14755,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2004,15974,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2005,16883,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2006,17789,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2007,18907,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2008,20300,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2009,20692,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2010,21682,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2011,21955,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2012,21556,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2013,21684,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2014,22046,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2015,22406,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2016,23138,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2017,24027,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2018,24821,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2019,25928,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2020,26716,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2021,28765,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,1998,4498,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,1999,4819,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2000,5417,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2001,5734,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2002,6215,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2003,6752,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2004,7333,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2005,8012,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2006,8667,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2007,9474,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2008,9965,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2009,10335,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2010,10893,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2011,11203,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2012,11442,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2013,11695,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2014,11928,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2015,12390,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2016,12741,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2017,13299,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2018,13986,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2019,14859,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2020,15343,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2021,16162,
